user_id,stage,event_date
U0452,card_activated,2024-07-30
U0453,app_downloaded,2024-05-24
U0453,registered,2024-05-25
U0453,kyc_completed,2024-05-26
U0453,card_activated,2024-05-27
U0454,app_downloaded,2024-07-17
U0454,registered,2024-07-18
U0454,kyc_completed,2024-07-19
U0454,card_activated,2024-07-20
U0454,first_transaction,2024-07-21
U0455,app_downloaded,2024-04-18
U0455,registered,2024-04-19
U0456,app_downloaded,2024-03-25
U0456,registered,2024-03-26
U0456,kyc_completed,2024-03-27
U0456,card_activated,2024-03-28
U0456,first_transaction,2024-03-29
U0457,app_downloaded,2024-09-07
U0457,registered,2024-09-08
U0457,kyc_completed,2024-09-09
U0458,app_downloaded,2024-09-08
U0458,registered,2024-09-09
U0458,kyc_completed,2024-09-10
U0458,card_activated,2024-09-11
U0459,app_downloaded,2024-03-08
U0459,registered,2024-03-09
U0460,app_downloaded,2024-05-21
U0460,registered,2024-05-22
U0460,kyc_completed,2024-05-23
U0460,card_activated,2024-05-24
U0460,first_transaction,2024-05-25
U0461,app_downloaded,2024-03-16
U0461,registered,2024-03-17
U0461,kyc_completed,2024-03-18
U0461,card_activated,2024-03-19
U0461,first_transaction,2024-03-20
U0462,app_downloaded,2024-12-29
U0462,registered,2024-12-30
U0462,kyc_completed,2024-12-31
U0462,card_activated,2025-01-01
U0462,first_transaction,2025-01-02
U0463,app_downloaded,2024-08-20
U0463,registered,2024-08-21
U0464,app_downloaded,2024-02-18
U0464,registered,2024-02-19
U0464,kyc_completed,2024-02-20
U0465,app_downloaded,2024-07-01
U0465,registered,2024-07-02
U0465,kyc_completed,2024-07-03
U0465,card_activated,2024-07-04
U0465,first_transaction,2024-07-05
U0466,app_downloaded,2024-10-25
U0466,registered,2024-10-26
U0466,kyc_completed,2024-10-27
U0466,card_activated,2024-10-28
U0466,first_transaction,2024-10-29
U0467,app_downloaded,2024-06-03
U0467,registered,2024-06-04
U0467,kyc_completed,2024-06-05
U0468,app_downloaded,2024-10-13
U0468,registered,2024-10-14
U0468,kyc_completed,2024-10-15
U0468,card_activated,2024-10-16
U0468,first_transaction,2024-10-17
U0469,app_downloaded,2024-01-08
U0469,registered,2024-01-09
U0469,kyc_completed,2024-01-10
U0469,card_activated,2024-01-11
U0470,app_downloaded,2024-12-12
U0470,registered,2024-12-13
U0470,kyc_completed,2024-12-14
U0471,app_downloaded,2024-10-31
U0471,registered,2024-11-01
U0471,kyc_completed,2024-11-02
U0472,app_downloaded,2024-11-07
U0472,registered,2024-11-08
U0473,app_downloaded,2024-12-05
U0473,registered,2024-12-06
U0473,kyc_completed,2024-12-07
U0473,card_activated,2024-12-08
U0473,first_transaction,2024-12-09
U0474,app_downloaded,2024-07-23
U0474,registered,2024-07-24
U0474,kyc_completed,2024-07-25
U0474,card_activated,2024-07-26
U0474,first_transaction,2024-07-27
U0475,app_downloaded,2024-06-22
U0475,registered,2024-06-23
U0475,kyc_completed,2024-06-24
U0475,card_activated,2024-06-25
U0476,app_downloaded,2024-12-07
U0476,registered,2024-12-08
U0476,kyc_completed,2024-12-09
U0476,card_activated,2024-12-10
U0476,first_transaction,2024-12-11
U0477,app_downloaded,2024-07-19
U0477,registered,2024-07-20
U0478,app_downloaded,2024-09-06
U0478,registered,2024-09-07
U0478,kyc_completed,2024-09-08
U0478,card_activated,2024-09-09
U0478,first_transaction,2024-09-10
U0479,app_downloaded,2024-05-18
U0480,app_downloaded,2024-11-20
U0480,registered,2024-11-21
U0480,kyc_completed,2024-11-22
U0480,card_activated,2024-11-23
U0480,first_transaction,2024-11-24
U0481,app_downloaded,2024-07-09
U0481,registered,2024-07-10
U0481,kyc_completed,2024-07-11
U0481,card_activated,2024-07-12
U0481,first_transaction,2024-07-13
U0482,app_downloaded,2024-07-20
U0482,registered,2024-07-21
U0482,kyc_completed,2024-07-22
U0482,card_activated,2024-07-23
U0482,first_transaction,2024-07-24
U0483,app_downloaded,2024-08-15
U0483,registered,2024-08-16
U0483,kyc_completed,2024-08-17
U0484,app_downloaded,2024-02-23
U0484,registered,2024-02-24
U0484,kyc_completed,2024-02-25
U0485,app_downloaded,2024-08-06
U0485,registered,2024-08-07
U0485,kyc_completed,2024-08-08
U0486,app_downloaded,2024-03-26
U0486,registered,2024-03-27
U0486,kyc_completed,2024-03-28
U0486,card_activated,2024-03-29
U0486,first_transaction,2024-03-30
U0487,app_downloaded,2024-08-21
U0487,registered,2024-08-22
U0487,kyc_completed,2024-08-23
U0487,card_activated,2024-08-24
U0487,first_transaction,2024-08-25
U0488,app_downloaded,2024-11-04
U0488,registered,2024-11-05
U0488,kyc_completed,2024-11-06
U0489,app_downloaded,2024-12-05
U0489,registered,2024-12-06
U0489,kyc_completed,2024-12-07
U0489,card_activated,2024-12-08
U0489,first_transaction,2024-12-09
U0490,app_downloaded,2024-06-18
U0490,registered,2024-06-19
U0491,app_downloaded,2024-02-06
U0492,app_downloaded,2024-06-12
U0492,registered,2024-06-13
U0493,app_downloaded,2024-07-08
U0493,registered,2024-07-09
U0493,kyc_completed,2024-07-10
U0493,card_activated,2024-07-11
U0494,app_downloaded,2024-06-12
U0494,registered,2024-06-13
U0494,kyc_completed,2024-06-14
U0494,card_activated,2024-06-15
U0494,first_transaction,2024-06-16
U0495,app_downloaded,2024-09-16
U0495,registered,2024-09-17
U0495,kyc_completed,2024-09-18
U0495,card_activated,2024-09-19
U0495,first_transaction,2024-09-20
U0496,app_downloaded,2024-04-04
U0496,registered,2024-04-05
U0496,kyc_completed,2024-04-06
U0496,card_activated,2024-04-07
U0497,app_downloaded,2024-02-21
U0497,registered,2024-02-22
U0497,kyc_completed,2024-02-23
U0498,app_downloaded,2024-04-28
U0498,registered,2024-04-29
U0498,kyc_completed,2024-04-30
U0498,card_activated,2024-05-01
U0499,app_downloaded,2024-03-12
U0499,registered,2024-03-13
U0499,kyc_completed,2024-03-14
U0499,card_activated,2024-03-15
U0500,app_downloaded,2024-05-14
U0500,registered,2024-05-15
U0500,kyc_completed,2024-05-16
U0500,card_activated,2024-05-17
U0500,first_transaction,2024-05-18
U0501,app_downloaded,2024-09-08
U0501,registered,2024-09-09
U0501,kyc_completed,2024-09-10
U0502,app_downloaded,2024-07-11
U0502,registered,2024-07-12
U0502,kyc_completed,2024-07-13
U0503,app_downloaded,2024-03-14
U0503,registered,2024-03-15
U0503,kyc_completed,2024-03-16
U0503,card_activated,2024-03-17
U0503,first_transaction,2024-03-18
U0504,app_downloaded,2024-07-06
U0504,registered,2024-07-07
U0504,kyc_completed,2024-07-08
U0504,card_activated,2024-07-09
U0505,app_downloaded,2024-01-30
U0505,registered,2024-01-31
U0505,kyc_completed,2024-02-01
U0505,card_activated,2024-02-02
U0506,app_downloaded,2024-09-01
U0506,registered,2024-09-02
U0506,kyc_completed,2024-09-03
U0507,app_downloaded,2024-10-05
U0507,registered,2024-10-06
U0507,kyc_completed,2024-10-07
U0507,card_activated,2024-10-08
U0507,first_transaction,2024-10-09
U0508,app_downloaded,2024-10-04
U0508,registered,2024-10-05
U0508,kyc_completed,2024-10-06
U0508,card_activated,2024-10-07
U0508,first_transaction,2024-10-08
U0509,app_downloaded,2024-08-15
U0509,registered,2024-08-16
U0510,app_downloaded,2024-03-30
U0510,registered,2024-03-31
U0510,kyc_completed,2024-04-01
U0511,app_downloaded,2024-08-03
U0511,registered,2024-08-04
U0511,kyc_completed,2024-08-05
U0511,card_activated,2024-08-06
U0511,first_transaction,2024-08-07
U0512,app_downloaded,2024-08-08
U0513,app_downloaded,2024-07-15
U0513,registered,2024-07-16
U0514,app_downloaded,2024-12-05
U0514,registered,2024-12-06
U0514,kyc_completed,2024-12-07
U0514,card_activated,2024-12-08
U0514,first_transaction,2024-12-09
U0515,app_downloaded,2024-03-29
U0515,registered,2024-03-30
U0515,kyc_completed,2024-03-31
U0515,card_activated,2024-04-01
U0515,first_transaction,2024-04-02
U0516,app_downloaded,2024-01-30
U0516,registered,2024-01-31
U0516,kyc_completed,2024-02-01
U0516,card_activated,2024-02-02
U0517,app_downloaded,2024-03-15
U0517,registered,2024-03-16
U0517,kyc_completed,2024-03-17
U0517,card_activated,2024-03-18
U0517,first_transaction,2024-03-19
U0518,app_downloaded,2024-12-04
U0518,registered,2024-12-05
U0518,kyc_completed,2024-12-06
U0518,card_activated,2024-12-07
U0518,first_transaction,2024-12-08
U0519,app_downloaded,2024-06-25
U0519,registered,2024-06-26
U0519,kyc_completed,2024-06-27
U0519,card_activated,2024-06-28
U0520,app_downloaded,2024-09-19
U0520,registered,2024-09-20
U0520,kyc_completed,2024-09-21
U0520,card_activated,2024-09-22
U0520,first_transaction,2024-09-23
U0521,app_downloaded,2024-01-10
U0521,registered,2024-01-11
U0521,kyc_completed,2024-01-12
U0521,card_activated,2024-01-13
U0521,first_transaction,2024-01-14
U0522,app_downloaded,2024-10-31
U0522,registered,2024-11-01
U0522,kyc_completed,2024-11-02
U0522,card_activated,2024-11-03
U0523,app_downloaded,2024-05-13
U0523,registered,2024-05-14
U0523,kyc_completed,2024-05-15
U0523,card_activated,2024-05-16
U0524,app_downloaded,2024-04-09
U0524,registered,2024-04-10
U0524,kyc_completed,2024-04-11
U0524,card_activated,2024-04-12
U0525,app_downloaded,2024-04-12
U0525,registered,2024-04-13
U0525,kyc_completed,2024-04-14
U0525,card_activated,2024-04-15
U0525,first_transaction,2024-04-16
U0526,app_downloaded,2024-01-19
U0526,registered,2024-01-20
U0526,kyc_completed,2024-01-21
U0526,card_activated,2024-01-22
U0526,first_transaction,2024-01-23
U0527,app_downloaded,2024-02-08
U0527,registered,2024-02-09
U0527,kyc_completed,2024-02-10
U0527,card_activated,2024-02-11
U0528,app_downloaded,2024-05-12
U0528,registered,2024-05-13
U0528,kyc_completed,2024-05-14
U0528,card_activated,2024-05-15
U0528,first_transaction,2024-05-16
U0529,app_downloaded,2024-10-30
U0529,registered,2024-10-31
U0530,app_downloaded,2024-05-14
U0530,registered,2024-05-15
U0531,app_downloaded,2024-01-30
U0531,registered,2024-01-31
U0531,kyc_completed,2024-02-01
U0532,app_downloaded,2024-11-24
U0532,registered,2024-11-25
U0532,kyc_completed,2024-11-26
U0533,app_downloaded,2024-04-21
U0533,registered,2024-04-22
U0533,kyc_completed,2024-04-23
U0533,card_activated,2024-04-24
U0533,first_transaction,2024-04-25
U0534,app_downloaded,2024-09-19
U0534,registered,2024-09-20
U0534,kyc_completed,2024-09-21
U0534,card_activated,2024-09-22
U0535,app_downloaded,2024-11-20
U0535,registered,2024-11-21
U0536,app_downloaded,2024-12-30
U0536,registered,2024-12-31
U0536,kyc_completed,2025-01-01
U0536,card_activated,2025-01-02
U0537,app_downloaded,2024-07-03
U0537,registered,2024-07-04
U0537,kyc_completed,2024-07-05
U0537,card_activated,2024-07-06
U0538,app_downloaded,2024-11-07
U0538,registered,2024-11-08
U0538,kyc_completed,2024-11-09
U0538,card_activated,2024-11-10
U0538,first_transaction,2024-11-11
U0539,app_downloaded,2024-09-17
U0539,registered,2024-09-18
U0539,kyc_completed,2024-09-19
U0539,card_activated,2024-09-20
U0540,app_downloaded,2024-10-26
U0540,registered,2024-10-27
U0540,kyc_completed,2024-10-28
U0540,card_activated,2024-10-29
U0540,first_transaction,2024-10-30
U0541,app_downloaded,2024-09-25
U0541,registered,2024-09-26
U0541,kyc_completed,2024-09-27
U0541,card_activated,2024-09-28
U0542,app_downloaded,2024-10-03
U0542,registered,2024-10-04
U0542,kyc_completed,2024-10-05
U0542,card_activated,2024-10-06
U0543,app_downloaded,2024-08-07
U0543,registered,2024-08-08
U0543,kyc_completed,2024-08-09
U0543,card_activated,2024-08-10
U0543,first_transaction,2024-08-11
U0544,app_downloaded,2024-09-26
U0544,registered,2024-09-27
U0545,app_downloaded,2024-06-15
U0546,app_downloaded,2024-02-01
U0546,registered,2024-02-02
U0546,kyc_completed,2024-02-03
U0546,card_activated,2024-02-04
U0546,first_transaction,2024-02-05
U0547,app_downloaded,2024-05-23
U0547,registered,2024-05-24
U0547,kyc_completed,2024-05-25
U0547,card_activated,2024-05-26
U0547,first_transaction,2024-05-27
U0548,app_downloaded,2024-01-04
U0548,registered,2024-01-05
U0548,kyc_completed,2024-01-06
U0549,app_downloaded,2024-07-14
U0549,registered,2024-07-15
U0549,kyc_completed,2024-07-16
U0549,card_activated,2024-07-17
U0549,first_transaction,2024-07-18
U0550,app_downloaded,2024-08-17
U0550,registered,2024-08-18
U0550,kyc_completed,2024-08-19
U0550,card_activated,2024-08-20
U0550,first_transaction,2024-08-21
U0551,app_downloaded,2024-05-15
U0551,registered,2024-05-16
U0551,kyc_completed,2024-05-17
U0551,card_activated,2024-05-18
U0551,first_transaction,2024-05-19
U0552,app_downloaded,2024-07-05
U0552,registered,2024-07-06
U0552,kyc_completed,2024-07-07
U0552,card_activated,2024-07-08
U0552,first_transaction,2024-07-09
U0553,app_downloaded,2024-10-05
U0553,registered,2024-10-06
U0553,kyc_completed,2024-10-07
U0553,card_activated,2024-10-08
U0553,first_transaction,2024-10-09
U0554,app_downloaded,2024-02-12
U0554,registered,2024-02-13
U0554,kyc_completed,2024-02-14
U0554,card_activated,2024-02-15
U0554,first_transaction,2024-02-16
U0555,app_downloaded,2024-07-23
U0555,registered,2024-07-24
U0555,kyc_completed,2024-07-25
U0556,app_downloaded,2024-11-28
U0556,registered,2024-11-29
U0557,app_downloaded,2024-12-07
U0557,registered,2024-12-08
U0557,kyc_completed,2024-12-09
U0558,app_downloaded,2024-06-25
U0558,registered,2024-06-26
U0558,kyc_completed,2024-06-27
U0558,card_activated,2024-06-28
U0559,app_downloaded,2024-01-25
U0559,registered,2024-01-26
U0560,app_downloaded,2024-08-24
U0560,registered,2024-08-25
U0560,kyc_completed,2024-08-26
U0560,card_activated,2024-08-27
U0561,app_downloaded,2024-01-10
U0561,registered,2024-01-11
U0561,kyc_completed,2024-01-12
U0561,card_activated,2024-01-13
U0562,app_downloaded,2024-01-17
U0562,registered,2024-01-18
U0562,kyc_completed,2024-01-19
U0563,app_downloaded,2024-07-11
U0563,registered,2024-07-12
U0563,kyc_completed,2024-07-13
U0563,card_activated,2024-07-14
U0563,first_transaction,2024-07-15
U0564,app_downloaded,2024-05-26
U0564,registered,2024-05-27
U0564,kyc_completed,2024-05-28
U0565,app_downloaded,2024-02-04
U0565,registered,2024-02-05
U0565,kyc_completed,2024-02-06
U0565,card_activated,2024-02-07
U0566,app_downloaded,2024-08-23
U0566,registered,2024-08-24
U0566,kyc_completed,2024-08-25
U0566,card_activated,2024-08-26
U0566,first_transaction,2024-08-27
U0567,app_downloaded,2024-11-03
U0567,registered,2024-11-04
U0567,kyc_completed,2024-11-05
U0567,card_activated,2024-11-06
U0568,app_downloaded,2024-10-15
U0568,registered,2024-10-16
U0568,kyc_completed,2024-10-17
U0569,app_downloaded,2024-10-11
U0569,registered,2024-10-12
U0570,app_downloaded,2024-10-10
U0570,registered,2024-10-11
U0570,kyc_completed,2024-10-12
U0570,card_activated,2024-10-13
U0570,first_transaction,2024-10-14
U0571,app_downloaded,2024-11-28
U0571,registered,2024-11-29
U0571,kyc_completed,2024-11-30
U0571,card_activated,2024-12-01
U0572,app_downloaded,2024-11-24
U0572,registered,2024-11-25
U0572,kyc_completed,2024-11-26
U0572,card_activated,2024-11-27
U0573,app_downloaded,2024-03-10
U0573,registered,2024-03-11
U0573,kyc_completed,2024-03-12
U0573,card_activated,2024-03-13
U0574,app_downloaded,2024-09-20
U0574,registered,2024-09-21
U0574,kyc_completed,2024-09-22
U0574,card_activated,2024-09-23
U0574,first_transaction,2024-09-24
U0575,app_downloaded,2024-10-02
U0575,registered,2024-10-03
U0575,kyc_completed,2024-10-04
U0576,app_downloaded,2024-12-09
U0576,registered,2024-12-10
U0576,kyc_completed,2024-12-11
U0576,card_activated,2024-12-12
U0577,app_downloaded,2024-11-04
U0577,registered,2024-11-05
U0577,kyc_completed,2024-11-06
U0578,app_downloaded,2024-03-25
U0578,registered,2024-03-26
U0578,kyc_completed,2024-03-27
U0578,card_activated,2024-03-28
U0578,first_transaction,2024-03-29
U0579,app_downloaded,2024-11-07
U0579,registered,2024-11-08
U0579,kyc_completed,2024-11-09
U0579,card_activated,2024-11-10
U0579,first_transaction,2024-11-11
U0580,app_downloaded,2024-09-21
U0580,registered,2024-09-22
U0580,kyc_completed,2024-09-23
U0580,card_activated,2024-09-24
U0580,first_transaction,2024-09-25
U0581,app_downloaded,2024-04-30
U0581,registered,2024-05-01
U0581,kyc_completed,2024-05-02
U0581,card_activated,2024-05-03
U0581,first_transaction,2024-05-04
U0582,app_downloaded,2024-05-31
U0582,registered,2024-06-01
U0582,kyc_completed,2024-06-02
U0583,app_downloaded,2024-02-11
U0583,registered,2024-02-12
U0584,app_downloaded,2024-10-03
U0584,registered,2024-10-04
U0584,kyc_completed,2024-10-05
U0584,card_activated,2024-10-06
U0584,first_transaction,2024-10-07
U0585,app_downloaded,2024-01-18
U0585,registered,2024-01-19
U0585,kyc_completed,2024-01-20
U0585,card_activated,2024-01-21
U0585,first_transaction,2024-01-22
U0586,app_downloaded,2024-11-21
U0586,registered,2024-11-22
U0586,kyc_completed,2024-11-23
U0586,card_activated,2024-11-24
U0586,first_transaction,2024-11-25
U0587,app_downloaded,2024-12-06
U0587,registered,2024-12-07
U0587,kyc_completed,2024-12-08
U0587,card_activated,2024-12-09
U0587,first_transaction,2024-12-10
U0588,app_downloaded,2024-06-09
U0588,registered,2024-06-10
U0588,kyc_completed,2024-06-11
U0588,card_activated,2024-06-12
U0588,first_transaction,2024-06-13
U0589,app_downloaded,2024-10-01
U0589,registered,2024-10-02
U0589,kyc_completed,2024-10-03
U0589,card_activated,2024-10-04
U0589,first_transaction,2024-10-05
U0590,app_downloaded,2024-10-03
U0590,registered,2024-10-04
U0590,kyc_completed,2024-10-05
U0590,card_activated,2024-10-06
U0591,app_downloaded,2024-04-05
U0591,registered,2024-04-06
U0591,kyc_completed,2024-04-07
U0591,card_activated,2024-04-08
U0591,first_transaction,2024-04-09
U0592,app_downloaded,2024-03-24
U0592,registered,2024-03-25
U0592,kyc_completed,2024-03-26
U0592,card_activated,2024-03-27
U0593,app_downloaded,2024-10-27
U0593,registered,2024-10-28
U0593,kyc_completed,2024-10-29
U0593,card_activated,2024-10-30
U0594,app_downloaded,2024-02-11
U0594,registered,2024-02-12
U0594,kyc_completed,2024-02-13
U0594,card_activated,2024-02-14
U0595,app_downloaded,2024-07-29
U0595,registered,2024-07-30
U0595,kyc_completed,2024-07-31
U0595,card_activated,2024-08-01
U0596,app_downloaded,2024-07-19
U0596,registered,2024-07-20
U0596,kyc_completed,2024-07-21
U0596,card_activated,2024-07-22
U0597,app_downloaded,2024-08-12
U0597,registered,2024-08-13
U0598,app_downloaded,2024-02-16
U0598,registered,2024-02-17
U0598,kyc_completed,2024-02-18
U0599,app_downloaded,2024-02-06
U0599,registered,2024-02-07
U0599,kyc_completed,2024-02-08
U0599,card_activated,2024-02-09
U0600,app_downloaded,2024-03-28
U0600,registered,2024-03-29
U0600,kyc_completed,2024-03-30
U0600,card_activated,2024-03-31
U0600,first_transaction,2024-04-01
U0601,app_downloaded,2024-12-05
U0601,registered,2024-12-06
U0601,kyc_completed,2024-12-07
U0602,app_downloaded,2024-05-25
U0602,registered,2024-05-26
U0602,kyc_completed,2024-05-27
U0602,card_activated,2024-05-28
U0602,first_transaction,2024-05-29
U0603,app_downloaded,2024-09-16
U0603,registered,2024-09-17
U0603,kyc_completed,2024-09-18
U0604,app_downloaded,2024-04-07
U0604,registered,2024-04-08
U0604,kyc_completed,2024-04-09
U0605,app_downloaded,2024-12-06
U0605,registered,2024-12-07
U0606,app_downloaded,2024-07-05
U0606,registered,2024-07-06
U0606,kyc_completed,2024-07-07
U0606,card_activated,2024-07-08
U0607,app_downloaded,2024-02-02
U0607,registered,2024-02-03
U0607,kyc_completed,2024-02-04
U0608,app_downloaded,2024-02-09
U0608,registered,2024-02-10
U0608,kyc_completed,2024-02-11
U0608,card_activated,2024-02-12
U0609,app_downloaded,2024-09-04
U0610,app_downloaded,2024-04-04
U0610,registered,2024-04-05
U0610,kyc_completed,2024-04-06
U0611,app_downloaded,2024-06-06
U0611,registered,2024-06-07
U0612,app_downloaded,2024-09-27
U0612,registered,2024-09-28
U0613,app_downloaded,2024-08-05
U0613,registered,2024-08-06
U0613,kyc_completed,2024-08-07
U0614,app_downloaded,2024-11-30
U0614,registered,2024-12-01
U0614,kyc_completed,2024-12-02
U0615,app_downloaded,2024-08-19
U0615,registered,2024-08-20
U0615,kyc_completed,2024-08-21
U0615,card_activated,2024-08-22
U0615,first_transaction,2024-08-23
U0616,app_downloaded,2024-12-13
U0616,registered,2024-12-14
U0616,kyc_completed,2024-12-15
U0617,app_downloaded,2024-09-13
U0617,registered,2024-09-14
U0617,kyc_completed,2024-09-15
U0618,app_downloaded,2024-02-14
U0618,registered,2024-02-15
U0618,kyc_completed,2024-02-16
U0619,app_downloaded,2024-03-25
U0619,registered,2024-03-26
U0620,app_downloaded,2024-08-18
U0620,registered,2024-08-19
U0620,kyc_completed,2024-08-20
U0620,card_activated,2024-08-21
U0621,app_downloaded,2024-04-13
U0621,registered,2024-04-14
U0622,app_downloaded,2024-02-09
U0622,registered,2024-02-10
U0622,kyc_completed,2024-02-11
U0622,card_activated,2024-02-12
U0622,first_transaction,2024-02-13
U0623,app_downloaded,2024-09-18
U0623,registered,2024-09-19
U0623,kyc_completed,2024-09-20
U0623,card_activated,2024-09-21
U0623,first_transaction,2024-09-22
U0624,app_downloaded,2024-03-27
U0624,registered,2024-03-28
U0624,kyc_completed,2024-03-29
U0624,card_activated,2024-03-30
U0624,first_transaction,2024-03-31
U0625,app_downloaded,2024-05-01
U0625,registered,2024-05-02
U0625,kyc_completed,2024-05-03
U0626,app_downloaded,2024-10-31
U0626,registered,2024-11-01
U0626,kyc_completed,2024-11-02
U0626,card_activated,2024-11-03
U0627,app_downloaded,2024-10-11
U0627,registered,2024-10-12
U0627,kyc_completed,2024-10-13
U0627,card_activated,2024-10-14
U0628,app_downloaded,2024-03-15
U0628,registered,2024-03-16
U0628,kyc_completed,2024-03-17
U0628,card_activated,2024-03-18
U0628,first_transaction,2024-03-19
U0629,app_downloaded,2024-09-04
U0629,registered,2024-09-05
U0629,kyc_completed,2024-09-06
U0629,card_activated,2024-09-07
U0629,first_transaction,2024-09-08
U0630,app_downloaded,2024-05-29
U0630,registered,2024-05-30
U0630,kyc_completed,2024-05-31
U0630,card_activated,2024-06-01
U0631,app_downloaded,2024-08-31
U0631,registered,2024-09-01
U0632,app_downloaded,2024-09-07
U0632,registered,2024-09-08
U0632,kyc_completed,2024-09-09
U0632,card_activated,2024-09-10
U0633,app_downloaded,2024-10-01
U0633,registered,2024-10-02
U0633,kyc_completed,2024-10-03
U0633,card_activated,2024-10-04
U0633,first_transaction,2024-10-05
U0634,app_downloaded,2024-07-01
U0634,registered,2024-07-02
U0634,kyc_completed,2024-07-03
U0634,card_activated,2024-07-04
U0635,app_downloaded,2024-12-29
U0635,registered,2024-12-30
U0636,app_downloaded,2024-09-08
U0636,registered,2024-09-09
U0636,kyc_completed,2024-09-10
U0636,card_activated,2024-09-11
U0636,first_transaction,2024-09-12
U0637,app_downloaded,2024-12-20
U0637,registered,2024-12-21
U0637,kyc_completed,2024-12-22
U0637,card_activated,2024-12-23
U0637,first_transaction,2024-12-24
U0638,app_downloaded,2024-08-03
U0638,registered,2024-08-04
U0638,kyc_completed,2024-08-05
U0638,card_activated,2024-08-06
U0638,first_transaction,2024-08-07
U0639,app_downloaded,2024-07-28
U0639,registered,2024-07-29
U0639,kyc_completed,2024-07-30
U0639,card_activated,2024-07-31
U0639,first_transaction,2024-08-01
U0640,app_downloaded,2024-09-24
U0640,registered,2024-09-25
U0640,kyc_completed,2024-09-26
U0640,card_activated,2024-09-27
U0640,first_transaction,2024-09-28
U0641,app_downloaded,2024-02-24
U0641,registered,2024-02-25
U0641,kyc_completed,2024-02-26
U0641,card_activated,2024-02-27
U0642,app_downloaded,2024-09-17
U0642,registered,2024-09-18
U0642,kyc_completed,2024-09-19
U0643,app_downloaded,2024-09-16
U0643,registered,2024-09-17
U0643,kyc_completed,2024-09-18
U0643,card_activated,2024-09-19
U0643,first_transaction,2024-09-20
U0644,app_downloaded,2024-07-10
U0644,registered,2024-07-11
U0645,app_downloaded,2024-05-15
U0645,registered,2024-05-16
U0645,kyc_completed,2024-05-17
U0646,app_downloaded,2024-02-18
U0646,registered,2024-02-19
U0646,kyc_completed,2024-02-20
U0646,card_activated,2024-02-21
U0647,app_downloaded,2024-04-22
U0647,registered,2024-04-23
U0647,kyc_completed,2024-04-24
U0647,card_activated,2024-04-25
U0648,app_downloaded,2024-06-28
U0648,registered,2024-06-29
U0648,kyc_completed,2024-06-30
U0649,app_downloaded,2024-04-19
U0649,registered,2024-04-20
U0649,kyc_completed,2024-04-21
U0649,card_activated,2024-04-22
U0649,first_transaction,2024-04-23
U0650,app_downloaded,2024-03-01
U0650,registered,2024-03-02
U0650,kyc_completed,2024-03-03
U0650,card_activated,2024-03-04
U0650,first_transaction,2024-03-05
U0651,app_downloaded,2024-12-02
U0651,registered,2024-12-03
U0652,app_downloaded,2024-11-11
U0652,registered,2024-11-12
U0652,kyc_completed,2024-11-13
U0653,app_downloaded,2024-09-27
U0653,registered,2024-09-28
U0653,kyc_completed,2024-09-29
U0654,app_downloaded,2024-02-20
U0654,registered,2024-02-21
U0654,kyc_completed,2024-02-22
U0654,card_activated,2024-02-23
U0654,first_transaction,2024-02-24
U0655,app_downloaded,2024-01-14
U0655,registered,2024-01-15
U0655,kyc_completed,2024-01-16
U0655,card_activated,2024-01-17
U0656,app_downloaded,2024-05-19
U0656,registered,2024-05-20
U0656,kyc_completed,2024-05-21
U0657,app_downloaded,2024-11-24
U0657,registered,2024-11-25
U0657,kyc_completed,2024-11-26
U0657,card_activated,2024-11-27
U0657,first_transaction,2024-11-28
U0658,app_downloaded,2024-07-24
U0659,app_downloaded,2024-09-21
U0659,registered,2024-09-22
U0659,kyc_completed,2024-09-23
U0660,app_downloaded,2024-08-04
U0660,registered,2024-08-05
U0660,kyc_completed,2024-08-06
U0660,card_activated,2024-08-07
U0660,first_transaction,2024-08-08
U0661,app_downloaded,2024-06-05
U0661,registered,2024-06-06
U0662,app_downloaded,2024-01-08
U0662,registered,2024-01-09
U0662,kyc_completed,2024-01-10
U0662,card_activated,2024-01-11
U0662,first_transaction,2024-01-12
U0663,app_downloaded,2024-01-29
U0663,registered,2024-01-30
U0663,kyc_completed,2024-01-31
U0663,card_activated,2024-02-01
U0664,app_downloaded,2024-04-21
U0664,registered,2024-04-22
U0664,kyc_completed,2024-04-23
U0664,card_activated,2024-04-24
U0665,app_downloaded,2024-09-13
U0665,registered,2024-09-14
U0665,kyc_completed,2024-09-15
U0666,app_downloaded,2024-02-14
U0666,registered,2024-02-15
U0666,kyc_completed,2024-02-16
U0666,card_activated,2024-02-17
U0666,first_transaction,2024-02-18
U0667,app_downloaded,2024-02-04
U0667,registered,2024-02-05
U0667,kyc_completed,2024-02-06
U0667,card_activated,2024-02-07
U0668,app_downloaded,2024-05-20
U0668,registered,2024-05-21
U0668,kyc_completed,2024-05-22
U0668,card_activated,2024-05-23
U0668,first_transaction,2024-05-24
U0669,app_downloaded,2024-01-27
U0669,registered,2024-01-28
U0669,kyc_completed,2024-01-29
U0669,card_activated,2024-01-30
U0670,app_downloaded,2024-04-07
U0670,registered,2024-04-08
U0670,kyc_completed,2024-04-09
U0670,card_activated,2024-04-10
U0671,app_downloaded,2024-04-17
U0671,registered,2024-04-18
U0671,kyc_completed,2024-04-19
U0671,card_activated,2024-04-20
U0671,first_transaction,2024-04-21
U0672,app_downloaded,2024-12-30
U0672,registered,2024-12-31
